"ID","CSys ID","X","Y","Z","3..Simcenter NASTRAN Case 1, 2..T1 Translation","3..Simcenter NASTRAN Case 1, 3..T2 Translation","3..Simcenter NASTRAN Case 1, 4..T3 Translation"
1,0,0.00073948,0.,-0.004286,0.,0.,0.
2,0,0.0044091,0.,-0.006009,0.,0.,0.
3,0,0.008281,0.,-0.00717,0.,0.,0.
4,0,0.0122628,0.,-0.007933,0.,0.,0.
5,0,0.0162841,0.,-0.008446,0.,0.,0.
6,0,0.021,0.,-0.008771,0.,0.,0.
7,0,0.0243764,0.,-0.008985,0.,0.,0.
8,0,0.0284301,0.,-0.009026,0.,0.,0.
9,0,0.0324846,0.,-0.008933,0.,0.,0.
10,0,0.036537,0.,-0.008773,0.,0.,0.
11,0,0.0405835,0.,-0.008523,0.,0.,0.
12,0,0.0446254,0.,-0.008201,0.,0.,0.
13,0,0.048664,0.,-0.007833,0.,0.,0.
14,0,0.0526968,0.,-0.007407,0.,0.,0.
15,0,0.0567238,0.,-0.006926,0.,0.,0.
16,0,0.0607458,0.,-0.006401,0.,0.,0.
17,0,0.0647633,0.,-0.005842,0.,0.,0.
18,0,0.0687771,0.,-0.005258,0.,0.,0.
19,0,0.0727865,0.,-0.00465,0.,0.,0.
20,0,0.076789,0.,-0.004,0.,0.,0.
21,0,0.0807851,0.,-0.003311,0.,0.,0.
22,0,0.0847751,0.,-0.002586,0.,0.,0.
23,0,0.0887598,0.,-0.001831,0.,0.,0.
24,0,0.0927395,0.,-0.001049,0.,0.,0.
25,0,0.0927445,0.004,-0.001049,-0.0536896,0.0630851,0.0848491
26,0,0.0927496,0.008,-0.001049,-0.094387,0.112772,0.244715
27,0,0.0927547,0.012,-0.001049,-0.123855,0.161913,0.396871
28,0,0.0927598,0.016,-0.001049,-0.131509,0.212114,0.470941
29,0,0.0927648,0.02,-0.001049,-0.121376,0.262813,0.473558
30,0,0.0927699,0.024,-0.001049,-0.0998054,0.313356,0.434677
31,0,0.092775,0.028,-0.001049,-0.0733394,0.363231,0.388497
32,0,0.09278,0.032,-0.001049,-0.0463163,0.412096,0.35968
33,0,0.0927851,0.036,-0.001049,-0.0215959,0.459629,0.366042
34,0,0.0927902,0.04,-0.001049,-0.000827911,0.505439,0.420571
35,0,0.0927952,0.044,-0.001049,0.0102973,0.54908,0.560389
36,0,0.0928003,0.048,-0.001049,-0.00082325,0.590366,0.862101
37,0,0.0928054,0.052,-0.001049,-0.098355,0.630496,1.683649
38,0,0.0928105,0.056,-0.001049,-0.238488,0.67841,2.803308
39,0,0.0928155,0.06,-0.001049,-0.340137,0.754687,3.851386
40,0,0.0928206,0.064,-0.001048,-0.328978,0.833363,3.873897
41,0,0.0928257,0.068,-0.001048,-0.276777,0.882524,3.810277
42,0,0.0928307,0.072,-0.001048,-0.264922,0.923535,4.030545
43,0,0.0928358,0.076,-0.001048,-0.338676,0.965576,4.764562
44,0,0.0928409,0.08,-0.001048,-0.436643,1.009673,5.669799
45,0,0.0928459,0.084,-0.001048,-0.54773,1.055634,6.678276
46,0,0.092851,0.088,-0.001048,-0.665796,1.103012,7.751189
47,0,0.0928561,0.092,-0.001048,-0.788302,1.151397,8.871625
48,0,0.0928612,0.096,-0.001048,-0.911247,1.200418,10.01672
49,0,0.0928662,0.1,-0.001048,-1.028382,1.249699,11.15339
50,0,0.0928713,0.104,-0.001048,-1.130713,1.298819,12.23669
51,0,0.0928764,0.108,-0.001048,-1.208338,1.347377,13.21944
52,0,0.0928814,0.112,-0.001048,-1.254484,1.395079,14.08264
53,0,0.0928865,0.116,-0.001048,-1.282243,1.444788,14.90671
54,0,0.0928916,0.12,-0.001048,-1.311577,1.510104,15.87277
55,0,0.0928967,0.124,-0.001048,-1.46264,1.566988,17.09178
56,0,0.0929017,0.128,-0.001048,-1.629479,1.611821,18.5387
57,0,0.0929068,0.132,-0.001048,-1.791037,1.656279,20.02351
58,0,0.0929119,0.136,-0.001047,-1.929793,1.702354,21.43999
59,0,0.0929169,0.14,-0.001047,-2.051716,1.750489,22.80104
60,0,0.092922,0.144,-0.001047,-2.162414,1.800012,24.12917
61,0,0.0929271,0.148,-0.001047,-2.266504,1.850567,25.44411
62,0,0.0929321,0.152,-0.001047,-2.367433,1.901887,26.76162
63,0,0.0929372,0.156,-0.001047,-2.466434,1.95377,28.08673
64,0,0.0929423,0.16,-0.001047,-2.5614,2.005982,29.4076
65,0,0.0929474,0.164,-0.001047,-2.648532,2.058124,30.705
66,0,0.0929524,0.168,-0.001047,-2.723326,2.109671,31.95846
67,0,0.0929575,0.172,-0.001047,-2.786335,2.160101,33.18463
68,0,0.0929626,0.176,-0.001047,-2.853459,2.211409,34.47866
69,0,0.0929676,0.18,-0.001047,-2.928495,2.276418,35.94318
70,0,0.0929727,0.184,-0.001047,-3.108693,2.324833,37.6483
71,0,0.0929778,0.188,-0.001047,-3.285187,2.36716,39.48302
72,0,0.0929828,0.192,-0.001047,-3.466501,2.411729,41.40068
73,0,0.0929879,0.196,-0.001047,-3.641623,2.459128,43.32714
74,0,0.092993,0.2,-0.001047,-3.808496,2.508606,45.23769
75,0,0.0929981,0.204,-0.001046,-3.969133,2.559166,47.13828
76,0,0.0930031,0.208,-0.001046,-4.129283,2.611426,49.05494
77,0,0.0930082,0.212,-0.001046,-4.289007,2.664747,50.98634
78,0,0.0930133,0.216,-0.001046,-4.44523,2.718964,52.91484
79,0,0.0930183,0.22,-0.001046,-4.594221,2.773828,54.81958
80,0,0.0930234,0.224,-0.001046,-4.731974,2.828912,56.68
81,0,0.0930285,0.228,-0.001046,-4.853752,2.883696,58.47454
82,0,0.0930335,0.232,-0.001046,-4.961042,2.937797,60.22557
83,0,0.0930386,0.236,-0.001046,-5.073309,2.993853,62.04538
84,0,0.0930437,0.24,-0.001046,-5.195997,3.066778,64.04578
85,0,0.0930488,0.244,-0.001046,-5.422278,3.109221,66.27566
86,0,0.0930538,0.248,-0.001046,-5.637236,3.148973,68.60793
87,0,0.0930589,0.252,-0.001046,-5.852671,3.192597,71.00545
88,0,0.093064,0.256,-0.001046,-6.061158,3.239922,73.41022
89,0,0.093069,0.26,-0.001046,-6.264858,3.290021,75.81915
90,0,0.0930741,0.264,-0.001046,-6.46746,3.342333,78.2459
91,0,0.0930792,0.268,-0.001046,-6.670549,3.396472,80.69535
92,0,0.0930842,0.272,-0.001046,-6.873578,3.452254,83.16245
93,0,0.0930893,0.276,-0.001045,-7.074896,3.508933,85.63647
94,0,0.0930944,0.28,-0.001045,-7.27512,3.567499,88.11726
95,0,0.0930995,0.284,-0.001045,-7.468658,3.626827,90.57555
96,0,0.0931045,0.288,-0.001045,-7.648126,3.686254,92.97604
97,0,0.021,0.048,0.,-0.2071,-0.135134,2.547395
98,0,0.021,0.052,0.,-0.241626,-0.145329,2.993335
99,0,0.021,0.056,0.,-0.2804,-0.155263,3.474355
100,0,0.021,0.06,0.,-0.323557,-0.165463,3.99041
101,0,0.0250909,0.06,0.,-0.321903,-0.110832,3.980294
102,0,0.0291818,0.06,0.,-0.319447,-0.0706308,3.973829
103,0,0.0332727,0.06,0.,-0.318782,-0.0314067,3.972915
104,0,0.0373636,0.06,0.,-0.318849,0.0077667,3.973929
105,0,0.0414545,0.06,0.,-0.318922,0.0472338,3.976147
106,0,0.0455455,0.06,0.,-0.31897,0.0867267,3.97908
107,0,0.0496364,0.06,0.,-0.318973,0.126249,3.982387
108,0,0.0537273,0.06,0.,-0.318966,0.165304,3.985865
109,0,0.0578182,0.06,0.,-0.320296,0.204532,3.989534
110,0,0.0619091,0.06,0.,-0.32479,0.245737,3.996127
111,0,0.066,0.06,0.,-0.327108,0.313144,4.002666
112,0,0.066,0.056,0.,-0.281233,0.294492,3.48625
113,0,0.066,0.052,0.,-0.242136,0.275766,3.004806
114,0,0.066,0.048,0.,-0.209675,0.257128,2.558328
115,0,0.0619091,0.048,0.,-0.207815,0.244761,2.550818
116,0,0.0578182,0.048,0.,-0.203676,0.206404,2.544284
117,0,0.0537273,0.048,0.,-0.202639,0.166296,2.540864
118,0,0.0496364,0.048,0.,-0.202869,0.126192,2.537664
119,0,0.0455455,0.048,0.,-0.203023,0.0866837,2.53464
120,0,0.0414545,0.048,0.,-0.203065,0.0472285,2.531989
121,0,0.0373636,0.048,0.,-0.203013,0.00778712,2.530054
122,0,0.0332727,0.048,0.,-0.2029,-0.0319562,2.529321
123,0,0.0291818,0.048,0.,-0.203451,-0.0717039,2.530514
124,0,0.0250909,0.048,0.,-0.20573,-0.110574,2.537215
125,0,0.0250909,0.052,0.,-0.239909,-0.110049,3.00337
126,0,0.0250909,0.056,0.,-0.278656,-0.11131,3.48439
127,0,0.0291818,0.052,0.,-0.241207,-0.0717696,3.007823
128,0,0.0291818,0.056,0.,-0.279889,-0.0705338,3.48893
129,0,0.0332727,0.052,0.,-0.241679,-0.0317444,3.009397
130,0,0.0332727,0.056,0.,-0.280323,-0.031602,3.490595
131,0,0.0373636,0.052,0.,-0.2417,0.00777178,3.01111
132,0,0.0373636,0.056,0.,-0.280329,0.00778463,3.492402
133,0,0.0414545,0.052,0.,-0.24168,0.0472347,3.01334
134,0,0.0414545,0.056,0.,-0.280316,0.047216,3.494726
135,0,0.0455455,0.052,0.,-0.241683,0.0866681,3.015985
136,0,0.0455455,0.056,0.,-0.280349,0.0867166,3.497465
137,0,0.0496364,0.052,0.,-0.241719,0.126209,3.018707
