ID,CSys ID,X,Y,Z,"1..Simcenter NASTRAN Case 1, 2..T1 Translation","1..Simcenter NASTRAN Case 1, 3..T2 Translation","1..Simcenter NASTRAN Case 1, 4..T3 Translation"
1,0,0.00073948,0,-0.004286,0,0,0
2,0,0.0044091,0,-0.006009,0,0,0
3,0,0.008281,0,-0.00717,0,0,0
4,0,0.0122628,0,-0.007933,0,0,0
5,0,0.0162841,0,-0.008446,0,0,0
6,0,0.021,0,-0.008771,0,0,0
7,0,0.0243764,0,-0.008985,0,0,0
8,0,0.0284301,0,-0.009026,0,0,0
9,0,0.0324846,0,-0.008933,0,0,0
10,0,0.036537,0,-0.008773,0,0,0
11,0,0.0405835,0,-0.008523,0,0,0
12,0,0.0446254,0,-0.008201,0,0,0
13,0,0.048664,0,-0.007833,0,0,0
14,0,0.0526968,0,-0.007407,0,0,0
15,0,0.0567238,0,-0.006926,0,0,0
16,0,0.0607458,0,-0.006401,0,0,0
17,0,0.0647633,0,-0.005842,0,0,0
18,0,0.0687771,0,-0.005258,0,0,0
19,0,0.0727865,0,-0.00465,0,0,0
20,0,0.076789,0,-0.004,0,0,0
21,0,0.0807851,0,-0.003311,0,0,0
22,0,0.0847751,0,-0.002586,0,0,0
23,0,0.0887598,0,-0.001831,0,0,0
24,0,0.0927395,0,-0.001049,0,0,0
25,0,0.0927445,0.004,-0.001049,0.000250919,-0.000352232,5.09554E-05
26,0,0.0927496,0.008,-0.001049,0.000428592,-0.000613956,0.000485001
27,0,0.0927547,0.012,-0.001049,0.000520493,-0.000836996,0.00169915
28,0,0.0927598,0.016,-0.001049,0.000462184,-0.00103067,0.00399759
29,0,0.0927648,0.02,-0.001049,0.000248565,-0.00119589,0.00742352
30,0,0.0927699,0.024,-0.001049,-0.000106456,-0.00133235,0.0118903
31,0,0.092775,0.028,-0.001049,-0.000566782,-0.00143913,0.0171912
32,0,0.09278,0.032,-0.001049,-0.00107644,-0.00151538,0.0230085
33,0,0.0927851,0.036,-0.001049,-0.00155608,-0.0015604,0.0289008
34,0,0.0927902,0.04,-0.001049,-0.0018991,-0.00157335,0.0342862
35,0,0.0927952,0.044,-0.001049,-0.00199441,-0.001552,0.0385686
36,0,0.0928003,0.048,-0.001049,-0.00173902,-0.00148891,0.0411965
37,0,0.0928054,0.052,-0.001049,-0.00121827,-0.00136327,0.0426258
38,0,0.0928105,0.056,-0.001049,-0.000223759,-0.001108,0.0415865
39,0,0.0928155,0.06,-0.001049,0.000822217,-0.000575281,0.0401407
40,0,0.0928206,0.064,-0.001048,0.00167515,-0.00121257,0.0397784
41,0,0.0928257,0.068,-0.001048,0.00233768,-0.00158151,0.0408202
42,0,0.0928307,0.072,-0.001048,0.00260389,-0.00182423,0.0443845
43,0,0.0928358,0.076,-0.001048,0.00264654,-0.0020016,0.0493339
44,0,0.0928409,0.08,-0.001048,0.00232799,-0.0021344,0.05638
45,0,0.0928459,0.084,-0.001048,0.00173577,-0.002231,0.0650527
46,0,0.092851,0.088,-0.001048,0.000965449,-0.00229386,0.074843
47,0,0.0928561,0.092,-0.001048,0.000141347,-0.0023237,0.0850847
48,0,0.0928612,0.096,-0.001048,-0.000605884,-0.00232057,0.0950761
49,0,0.0928662,0.1,-0.001048,-0.00112633,-0.00228381,0.104018
50,0,0.0928713,0.104,-0.001048,-0.00126307,-0.00221068,0.111085
51,0,0.0928764,0.108,-0.001048,-0.00087466,-0.00209268,0.115527
52,0,0.0928814,0.112,-0.001048,7.79454E-05,-0.00190815,0.117158
53,0,0.0928865,0.116,-0.001048,0.00132844,-0.00159132,0.11713
54,0,0.0928916,0.12,-0.001048,0.00234826,-0.000987894,0.117952
55,0,0.0928967,0.124,-0.001048,0.00337895,-0.0015692,0.118617
56,0,0.0929017,0.128,-0.001048,0.00470708,-0.00189393,0.11824
57,0,0.0929068,0.132,-0.001048,0.00585991,-0.00210252,0.119171
58,0,0.0929119,0.136,-0.001047,0.00655227,-0.00225306,0.122663
59,0,0.0929169,0.14,-0.001047,0.00678708,-0.00236501,0.128724
60,0,0.092922,0.144,-0.001047,0.00664842,-0.00244789,0.136913
61,0,0.0929271,0.148,-0.001047,0.00623748,-0.00250481,0.14671
62,0,0.0929321,0.152,-0.001047,0.00565645,-0.00253673,0.157583
63,0,0.0929372,0.156,-0.001047,0.0049976,-0.00254353,0.169047
64,0,0.0929423,0.16,-0.001047,0.0043533,-0.00252442,0.180615
65,0,0.0929474,0.164,-0.001047,0.00382941,-0.00247748,0.191728
66,0,0.0929524,0.168,-0.001047,0.00353252,-0.00239823,0.201818
67,0,0.0929575,0.172,-0.001047,0.00359321,-0.00227371,0.210228
68,0,0.0929626,0.176,-0.001047,0.00407474,-0.00205146,0.216481
69,0,0.0929676,0.18,-0.001047,0.00479002,-0.00160667,0.221072
70,0,0.0929727,0.184,-0.001047,0.00442631,-0.00209604,0.231882
71,0,0.0929778,0.188,-0.001047,0.0019296,-0.00233217,0.254747
72,0,0.0929828,0.192,-0.001047,-0.00211278,-0.00242812,0.286264
73,0,0.0929879,0.196,-0.001047,-0.00684414,-0.00242391,0.321616
74,0,0.092993,0.2,-0.001047,-0.0115181,-0.00232905,0.356723
75,0,0.0929981,0.204,-0.001046,-0.0154905,-0.00215376,0.38798
76,0,0.0930031,0.208,-0.001046,-0.018171,-0.0018832,0.412125
77,0,0.0930082,0.212,-0.001046,-0.0190433,-0.0015263,0.426227
78,0,0.0930133,0.216,-0.001046,-0.0176981,-0.00108687,0.427946
79,0,0.0930183,0.22,-0.001046,-0.0139242,-0.000572088,0.41602
80,0,0.0930234,0.224,-0.001046,-0.00794929,7.59909E-06,0.391563
81,0,0.0930285,0.228,-0.001046,-0.000497232,0.000647708,0.3584
82,0,0.0930335,0.232,-0.001046,0.00649739,0.00135878,0.326771
83,0,0.0930386,0.236,-0.001046,0.00962706,0.00214666,0.314315
84,0,0.0930437,0.24,-0.001046,0.0081569,0.00289601,0.32767
85,0,0.0930488,0.244,-0.001046,0.00634672,0.00204216,0.343981
86,0,0.0930538,0.248,-0.001046,0.00819933,0.001121,0.338081
87,0,0.0930589,0.252,-0.001046,0.0138308,0.00024821,0.313964
88,0,0.093064,0.256,-0.001046,0.020285,-0.000530419,0.286708
89,0,0.093069,0.26,-0.001046,0.0258847,-0.00121846,0.265115
90,0,0.0930741,0.264,-0.001046,0.0299358,-0.00181216,0.252793
91,0,0.0930792,0.268,-0.001046,0.0321428,-0.00230144,0.251176
92,0,0.0930842,0.272,-0.001046,0.0325731,-0.00267854,0.259721
93,0,0.0930893,0.276,-0.001045,0.0314593,-0.00294328,0.276973
94,0,0.0930944,0.28,-0.001045,0.0291211,-0.00308585,0.301004
95,0,0.0930995,0.284,-0.001045,0.0259044,-0.00311106,0.329733
96,0,0.0931045,0.288,-0.001045,0.0221912,-0.00302222,0.360881
97,0,0.021,0.048,0,0.000137934,0.000200693,0.00479909
98,0,0.021,0.052,0,0.000171428,0.000216353,0.00571687
99,0,0.021,0.056,0,0.000216061,0.000231738,0.00672336
100,0,0.021,0.06,0,0.000263286,0.000247142,0.00782088
101,0,0.0250909,0.06,0,0.000273785,0.000172081,0.00977755
102,0,0.0291818,0.06,0,0.000279352,0.000113113,0.0114739
103,0,0.0332727,0.06,0,0.000285267,0.000049617,0.0129801
104,0,0.0373636,0.06,0,0.000289669,-1.79721E-05,0.0143561
105,0,0.0414545,0.06,0,0.000291471,-8.83658E-05,0.0156612
106,0,0.0455455,0.06,0,0.000290625,-0.00015938,0.016954
107,0,0.0496364,0.06,0,0.000287112,-0.000229239,0.0182937
108,0,0.0537273,0.06,0,0.000281027,-0.000295395,0.0197398
109,0,0.0578182,0.06,0,0.000274509,-0.000357354,0.0213546
110,0,0.0619091,0.06,0,0.000269848,-0.000416195,0.0232209
111,0,0.066,0.06,0,0.000255173,-0.000508304,0.0253979
112,0,0.066,0.056,0,0.000213017,-0.000479453,0.0224093
113,0,0.066,0.052,0,0.000170722,-0.000450139,0.0195646
114,0,0.066,0.048,0,0.000138676,-0.000419314,0.0168722
115,0,0.0619091,0.048,0,0.000124438,-0.000413487,0.0152265
116,0,0.0578182,0.048,0,0.000108202,-0.000360223,0.0138626
117,0,0.0537273,0.048,0,9.86273E-05,-0.00029746,0.0127423
118,0,0.0496364,0.048,0,0.000093744,-0.000229623,0.0117886
119,0,0.0455455,0.048,0,9.13978E-05,-0.000159762,0.0109412
120,0,0.0414545,0.048,0,9.14914E-05,-0.000088797,0.0101405
121,0,0.0373636,0.048,0,9.40446E-05,-1.84451E-05,0.00932765
122,0,0.0332727,0.048,0,9.91048E-05,5.00068E-05,0.00844406
123,0,0.0291818,0.048,0,0.000107795,0.000114346,0.00743182
124,0,0.0250909,0.048,0,0.000121589,0.000171305,0.00623624
125,0,0.0250909,0.052,0,0.000166281,0.000173272,0.00734102
126,0,0.0250909,0.056,0,0.000215185,0.000175229,0.0085183
127,0,0.0291818,0.052,0,0.000164227,0.000116378,0.00872159
128,0,0.0291818,0.056,0,0.000220208,0.000114643,0.0100691
129,0,0.0332727,0.052,0,0.000162039,5.10979E-05,0.00991638
130,0,0.0332727,0.056,0,0.000222832,5.10269E-05,0.0114284
131,0,0.0373636,0.052,0,0.00016001,-1.75518E-05,0.010982
132,0,0.0373636,0.056,0,0.000223959,-1.74226E-05,0.0126581
133,0,0.0414545,0.052,0,0.000158788,-8.84809E-05,0.0119765
