"ID","CSys ID","X","Y","Z","2..Simcenter NASTRAN Case 1, 2..T1 Translation","2..Simcenter NASTRAN Case 1, 3..T2 Translation","2..Simcenter NASTRAN Case 1, 4..T3 Translation"
1,0,0.00073948,0.,-0.004286,0.,0.,0.
2,0,0.0044091,0.,-0.006009,0.,0.,0.
3,0,0.008281,0.,-0.00717,0.,0.,0.
4,0,0.0122628,0.,-0.007933,0.,0.,0.
5,0,0.0162841,0.,-0.008446,0.,0.,0.
6,0,0.021,0.,-0.008771,0.,0.,0.
7,0,0.0243764,0.,-0.008985,0.,0.,0.
8,0,0.0284301,0.,-0.009026,0.,0.,0.
9,0,0.0324846,0.,-0.008933,0.,0.,0.
10,0,0.036537,0.,-0.008773,0.,0.,0.
11,0,0.0405835,0.,-0.008523,0.,0.,0.
12,0,0.0446254,0.,-0.008201,0.,0.,0.
13,0,0.048664,0.,-0.007833,0.,0.,0.
14,0,0.0526968,0.,-0.007407,0.,0.,0.
15,0,0.0567238,0.,-0.006926,0.,0.,0.
16,0,0.0607458,0.,-0.006401,0.,0.,0.
17,0,0.0647633,0.,-0.005842,0.,0.,0.
18,0,0.0687771,0.,-0.005258,0.,0.,0.
19,0,0.0727865,0.,-0.00465,0.,0.,0.
20,0,0.076789,0.,-0.004,0.,0.,0.
21,0,0.0807851,0.,-0.003311,0.,0.,0.
22,0,0.0847751,0.,-0.002586,0.,0.,0.
23,0,0.0887598,0.,-0.001831,0.,0.,0.
24,0,0.0927395,0.,-0.001049,0.,0.,0.
25,0,0.0927445,0.004,-0.001049,-0.000594706,0.000721013,0.000195044
26,0,0.0927496,0.008,-0.001049,-0.00105574,0.00122933,0.0000370931
27,0,0.0927547,0.012,-0.001049,-0.00132488,0.00165295,-0.00144499
28,0,0.0927598,0.016,-0.001049,-0.00123319,0.002017,-0.00510444
29,0,0.0927648,0.02,-0.001049,-0.000770213,0.00232326,-0.0110571
30,0,0.0927699,0.024,-0.001049,0.0000222689,0.00256965,-0.019066
31,0,0.092775,0.028,-0.001049,0.00105442,0.002753,-0.0286242
32,0,0.09278,0.032,-0.001049,0.00220108,0.00287067,-0.0390206
33,0,0.0927851,0.036,-0.001049,0.00329655,0.00292047,-0.0493268
34,0,0.0927902,0.04,-0.001049,0.00412252,0.0028998,-0.0583405
35,0,0.0927952,0.044,-0.001049,0.00445698,0.00280303,-0.0648523
36,0,0.0928003,0.048,-0.001049,0.00407576,0.00261391,-0.0676394
37,0,0.0928054,0.052,-0.001049,0.00312771,0.0022899,-0.0674497
38,0,0.0928105,0.056,-0.001049,0.00123188,0.001706,-0.061852
39,0,0.0928155,0.06,-0.001049,-0.000812733,0.000575855,-0.054878
40,0,0.0928206,0.064,-0.001048,-0.00251354,0.00192586,-0.0500679
41,0,0.0928257,0.068,-0.001048,-0.00384649,0.00266899,-0.0477138
42,0,0.0928307,0.072,-0.001048,-0.0042946,0.0031316,-0.0504598
43,0,0.0928358,0.076,-0.001048,-0.00428674,0.00346007,-0.0556229
44,0,0.0928409,0.08,-0.001048,-0.00349502,0.00370024,-0.0649489
45,0,0.0928459,0.084,-0.001048,-0.00210014,0.00386939,-0.0774897
46,0,0.092851,0.088,-0.001048,-0.000315866,0.00397192,-0.0921234
47,0,0.0928561,0.092,-0.001048,0.00158925,0.00400832,-0.107419
48,0,0.0928612,0.096,-0.001048,0.00334025,0.0039777,-0.121903
49,0,0.0928662,0.1,-0.001048,0.00463146,0.00387777,-0.133941
50,0,0.0928713,0.104,-0.001048,0.00514825,0.00370166,-0.14187
51,0,0.0928764,0.108,-0.001048,0.00461076,0.00343029,-0.144193
52,0,0.0928814,0.112,-0.001048,0.00293619,0.00301567,-0.140477
53,0,0.0928865,0.116,-0.001048,0.000643186,0.00232167,-0.132873
54,0,0.0928916,0.12,-0.001048,-0.0012348,0.00102433,-0.126224
55,0,0.0928967,0.124,-0.001048,-0.00318818,0.00247713,-0.119799
56,0,0.0929017,0.128,-0.001048,-0.00539089,0.00327727,-0.112974
57,0,0.0929068,0.132,-0.001048,-0.00682217,0.00378243,-0.110714
58,0,0.0929119,0.136,-0.001047,-0.00698957,0.0041372,-0.115042
59,0,0.0929169,0.14,-0.001047,-0.0060564,0.00438675,-0.125151
60,0,0.092922,0.144,-0.001047,-0.00435325,0.00455055,-0.139273
61,0,0.0929271,0.148,-0.001047,-0.00224125,0.00463444,-0.155488
62,0,0.0929321,0.152,-0.001047,-0.0000795406,0.00463936,-0.17187
63,0,0.0929372,0.156,-0.001047,0.0018035,0.00456379,-0.18664
64,0,0.0929423,0.16,-0.001047,0.00309352,0.00440415,-0.198091
65,0,0.0929474,0.164,-0.001047,0.00351088,0.00415194,-0.2047
66,0,0.0929524,0.168,-0.001047,0.00285945,0.00378687,-0.205344
67,0,0.0929575,0.172,-0.001047,0.00118826,0.00326646,-0.200241
68,0,0.0929626,0.176,-0.001047,-0.000768241,0.00246552,-0.192548
69,0,0.0929676,0.18,-0.001047,-0.00209121,0.00111827,-0.187234
70,0,0.0929727,0.184,-0.001047,-0.00320944,0.00225787,-0.180223
71,0,0.0929778,0.188,-0.001047,-0.00547792,0.00310544,-0.167196
72,0,0.0929828,0.192,-0.001047,-0.00801739,0.00387376,-0.153162
73,0,0.0929879,0.196,-0.001047,-0.00978682,0.00465899,-0.143309
74,0,0.092993,0.2,-0.001047,-0.0104098,0.00550263,-0.13981
75,0,0.0929981,0.204,-0.001046,-0.00985657,0.00642024,-0.142996
76,0,0.0930031,0.208,-0.001046,-0.00827784,0.00741345,-0.152326
77,0,0.0930082,0.212,-0.001046,-0.00579369,0.00848109,-0.167316
78,0,0.0930133,0.216,-0.001046,-0.00255392,0.00961803,-0.187324
79,0,0.0930183,0.22,-0.001046,0.00116161,0.0108161,-0.211001
80,0,0.0930234,0.224,-0.001046,0.00481271,0.0120635,-0.235611
81,0,0.0930285,0.228,-0.001046,0.00755583,0.0133415,-0.256803
82,0,0.0930335,0.232,-0.001046,0.00787809,0.014584,-0.266921
83,0,0.0930386,0.236,-0.001046,0.00387723,0.0153342,-0.255954
84,0,0.0930437,0.24,-0.001046,-0.00288704,0.0141834,-0.22087
85,0,0.0930488,0.244,-0.001046,-0.00961781,0.0151185,-0.185148
86,0,0.0930538,0.248,-0.001046,-0.0138139,0.0141759,-0.172398
87,0,0.0930589,0.252,-0.001046,-0.0138543,0.0127537,-0.179426
88,0,0.093064,0.256,-0.001046,-0.0115964,0.0113208,-0.19657
89,0,0.093069,0.26,-0.001046,-0.00848974,0.00994533,-0.21655
90,0,0.0930741,0.264,-0.001046,-0.00539588,0.00864444,-0.234946
91,0,0.0930792,0.268,-0.001046,-0.00287042,0.00742883,-0.248941
92,0,0.0930842,0.272,-0.001046,-0.00119162,0.00630752,-0.257197
93,0,0.0930893,0.276,-0.001045,-0.00044249,0.00528808,-0.259411
94,0,0.0930944,0.28,-0.001045,-0.000539336,0.00437417,-0.256222
95,0,0.0930995,0.284,-0.001045,-0.0013767,0.00356845,-0.248366
96,0,0.0931045,0.288,-0.001045,-0.00278298,0.00286759,-0.23696
97,0,0.021,0.048,0.,0.000304771,0.0000194807,0.00778831
98,0,0.021,0.052,0.,0.000333405,0.0000202819,0.0090309
99,0,0.021,0.056,0.,0.000354509,0.0000208298,0.0103453
100,0,0.021,0.06,0.,0.000384135,0.0000221291,0.0117275
101,0,0.0250909,0.06,0.,0.000360144,0.0000107498,0.00769809
102,0,0.0291818,0.06,0.,0.000343089,0.0000115245,0.00422626
103,0,0.0332727,0.06,0.,0.000330592,0.0000230845,0.00118059
104,0,0.0373636,0.06,0.,0.000322923,0.0000420194,-0.00158775
105,0,0.0414545,0.06,0.,0.000319969,0.000065041,-0.00420497
106,0,0.0455455,0.06,0.,0.000321743,0.0000889603,-0.0067945
107,0,0.0496364,0.06,0.,0.000328235,0.000110548,-0.00947904
108,0,0.0537273,0.06,0.,0.000339367,0.000126463,-0.012382
109,0,0.0578182,0.06,0.,0.000354725,0.000134187,-0.0156301
110,0,0.0619091,0.06,0.,0.00037496,0.000131025,-0.0193722
111,0,0.066,0.06,0.,0.000407979,0.000120185,-0.0237544
112,0,0.066,0.056,0.,0.000361728,0.00011608,-0.0213446
113,0,0.066,0.052,0.,0.000333801,0.00011132,-0.0189654
114,0,0.066,0.048,0.,0.00030479,0.000103058,-0.0166357
115,0,0.0619091,0.048,0.,0.000325976,0.000128408,-0.0133365
116,0,0.0578182,0.048,0.,0.000345053,0.000134387,-0.0106041
117,0,0.0537273,0.048,0.,0.000360113,0.000127541,-0.00834712
118,0,0.0496364,0.048,0.,0.00036993,0.00011128,-0.00643064
119,0,0.0455455,0.048,0.,0.000374945,0.0000896473,-0.00473209
120,0,0.0414545,0.048,0.,0.000375237,0.0000657147,-0.0031285
121,0,0.0373636,0.048,0.,0.000370816,0.0000426979,-0.00149724
122,0,0.0332727,0.048,0.,0.000361673,0.0000238285,0.000284687
123,0,0.0291818,0.048,0.,0.000347852,0.0000122954,0.00234068
124,0,0.0250909,0.048,0.,0.000329794,0.0000114869,0.0048078
125,0,0.0250909,0.052,0.,0.000337782,0.00000650517,0.00581786
126,0,0.0250909,0.056,0.,0.000351265,0.00000646441,0.0067876
127,0,0.0291818,0.052,0.,0.000345055,0.00000887087,0.00305872
128,0,0.0291818,0.056,0.,0.000345698,0.00000850083,0.00368692
129,0,0.0332727,0.052,0.,0.000350166,0.0000213347,0.000655543
