ID,CSys ID,X,Y,Z,"1..Simcenter NASTRAN Case 1, 2..T1 Translation","1..Simcenter NASTRAN Case 1, 3..T2 Translation","1..Simcenter NASTRAN Case 1, 4..T3 Translation"
1,0,0.00073948,0,-0.004286,0,0,0
2,0,0.0044091,0,-0.006009,0,0,0
3,0,0.008281,0,-0.00717,0,0,0
4,0,0.0122628,0,-0.007933,0,0,0
5,0,0.0162841,0,-0.008446,0,0,0
6,0,0.021,0,-0.008771,0,0,0
7,0,0.0243764,0,-0.008985,0,0,0
8,0,0.0284301,0,-0.009026,0,0,0
9,0,0.0324846,0,-0.008933,0,0,0
10,0,0.036537,0,-0.008773,0,0,0
11,0,0.0405835,0,-0.008523,0,0,0
12,0,0.0446254,0,-0.008201,0,0,0
13,0,0.048664,0,-0.007833,0,0,0
14,0,0.0526968,0,-0.007407,0,0,0
15,0,0.0567238,0,-0.006926,0,0,0
16,0,0.0607458,0,-0.006401,0,0,0
17,0,0.0647633,0,-0.005842,0,0,0
18,0,0.0687771,0,-0.005258,0,0,0
19,0,0.0727865,0,-0.00465,0,0,0
20,0,0.076789,0,-0.004,0,0,0
21,0,0.0807851,0,-0.003311,0,0,0
22,0,0.0847751,0,-0.002586,0,0,0
23,0,0.0887598,0,-0.001831,0,0,0
24,0,0.0927395,0,-0.001049,0,0,0
25,0,0.0927445,0.004,-0.001049,-0.00073753,0.000863189,0.000455078
26,0,0.0927496,0.008,-0.001049,-0.00131912,0.00147524,0.000829197
27,0,0.0927547,0.012,-0.001049,-0.00168069,0.00199858,-7.68604E-05
28,0,0.0927598,0.016,-0.001049,-0.0016181,0.00246371,-0.00334067
29,0,0.0927648,0.02,-0.001049,-0.00112858,0.00287128,-0.00907643
30,0,0.0927699,0.024,-0.001049,-0.00027111,0.00321745,-0.016967
31,0,0.092775,0.028,-0.001049,0.000845102,0.0034976,-0.026404
32,0,0.09278,0.032,-0.001049,0.00208067,0.0037081,-0.0365963
33,0,0.0927851,0.036,-0.001049,0.00326019,0.00384579,-0.0465564
34,0,0.0927902,0.04,-0.001049,0.00415819,0.00390693,-0.0550324
35,0,0.0927952,0.044,-0.001049,0.00454002,0.00388444,-0.0607289
36,0,0.0928003,0.048,-0.001049,0.00415011,0.0037608,-0.0622291
37,0,0.0928054,0.052,-0.001049,0.00300971,0.00349485,-0.0595516
38,0,0.0928105,0.056,-0.001049,0.000844505,0.00298084,-0.0507732
39,0,0.0928155,0.06,-0.001049,-0.00137833,0.00197503,-0.0407431
40,0,0.0928206,0.064,-0.001048,-0.00305536,0.00349291,-0.0347651
41,0,0.0928257,0.068,-0.001048,-0.00442328,0.00433249,-0.0305606
42,0,0.0928307,0.072,-0.001048,-0.00506791,0.00487424,-0.030317
43,0,0.0928358,0.076,-0.001048,-0.00546388,0.00529096,-0.0311498
44,0,0.0928409,0.08,-0.001048,-0.0050954,0.00563261,-0.0358644
45,0,0.0928459,0.084,-0.001048,-0.00408974,0.00591637,-0.0438408
46,0,0.092851,0.088,-0.001048,-0.00262785,0.00614541,-0.054167
47,0,0.0928561,0.092,-0.001048,-0.000954673,0.00631891,-0.0655634
48,0,0.0928612,0.096,-0.001048,0.000679297,0.00643455,-0.0767055
49,0,0.0928662,0.1,-0.001048,0.00199052,0.00648847,-0.0860904
50,0,0.0928713,0.104,-0.001048,0.00266743,0.00647192,-0.092072
51,0,0.0928764,0.108,-0.001048,0.00240205,0.00636441,-0.092999
52,0,0.0928814,0.112,-0.001048,0.00098432,0.00611695,-0.0877367
53,0,0.0928865,0.116,-0.001048,-0.00134285,0.00558927,-0.076992
54,0,0.0928916,0.12,-0.001048,-0.00353305,0.00443861,-0.0650023
55,0,0.0928967,0.124,-0.001048,-0.00612524,0.00590485,-0.052039
56,0,0.0929017,0.128,-0.001048,-0.00894204,0.00664771,-0.0388977
57,0,0.0929068,0.132,-0.001048,-0.0107521,0.007097,-0.0311277
58,0,0.0929119,0.136,-0.001047,-0.0111922,0.00741676,-0.0301803
59,0,0.0929169,0.14,-0.001047,-0.0105203,0.00765562,-0.0348246
60,0,0.092922,0.144,-0.001047,-0.00909679,0.00783134,-0.0431855
61,0,0.0929271,0.148,-0.001047,-0.00728164,0.00794945,-0.0533959
62,0,0.0929321,0.152,-0.001047,-0.00539961,0.00801061,-0.063751
63,0,0.0929372,0.156,-0.001047,-0.00372997,0.00801282,-0.0727719
64,0,0.0929423,0.16,-0.001047,-0.00253463,0.00795167,-0.079062
65,0,0.0929474,0.164,-0.001047,-0.00206259,0.0078175,-0.0812858
66,0,0.0929524,0.168,-0.001047,-0.00252385,0.00758969,-0.0782654
67,0,0.0929575,0.172,-0.001047,-0.00397751,0.00722802,-0.0696051
68,0,0.0929626,0.176,-0.001047,-0.00598211,0.00662858,-0.0570096
69,0,0.0929676,0.18,-0.001047,-0.00769323,0.00554125,-0.0445601
70,0,0.0929727,0.184,-0.001047,-0.0106952,0.00626097,-0.0233832
71,0,0.0929778,0.188,-0.001047,-0.0165772,0.00660717,0.012661
72,0,0.0929828,0.192,-0.001047,-0.0235164,0.00685952,0.0547594
73,0,0.0929879,0.196,-0.001047,-0.0299234,0.00714489,0.0946166
74,0,0.092993,0.2,-0.001047,-0.0350079,0.00750354,0.127728
75,0,0.0929981,0.204,-0.001046,-0.03835,0.00794406,0.151562
76,0,0.0930031,0.208,-0.001046,-0.0396674,0.0084818,0.164293
77,0,0.0930082,0.212,-0.001046,-0.0387143,0.00910866,0.164334
78,0,0.0930133,0.216,-0.001046,-0.0353329,0.00981704,0.150588
79,0,0.0930183,0.22,-0.001046,-0.0295988,0.010594,0.123245
80,0,0.0930234,0.224,-0.001046,-0.0221173,0.0114215,0.0853648
81,0,0.0930285,0.228,-0.001046,-0.0140546,0.0122853,0.0430874
82,0,0.0930335,0.232,-0.001046,-0.00792755,0.0131697,0.00961872
83,0,0.0930386,0.236,-0.001046,-0.0076627,0.0139138,0.005355
84,0,0.0930437,0.24,-0.001046,-0.0124165,0.0140308,0.0328388
85,0,0.0930488,0.244,-0.001046,-0.0165648,0.0137864,0.0572095
86,0,0.0930538,0.248,-0.001046,-0.0147669,0.012997,0.0465285
87,0,0.0930589,0.252,-0.001046,-0.00711315,0.0121082,0.00666966
88,0,0.093064,0.256,-0.001046,0.00198898,0.0112394,-0.0393017
89,0,0.093069,0.26,-0.001046,0.00982881,0.0104138,-0.0770633
90,0,0.0930741,0.264,-0.001046,0.0152367,0.00965074,-0.100431
91,0,0.0930792,0.268,-0.001046,0.0176882,0.00896978,-0.10676
92,0,0.0930842,0.272,-0.001046,0.0172616,0.00838287,-0.0966665
93,0,0.0930893,0.276,-0.001045,0.0143335,0.00788944,-0.0723557
94,0,0.0930944,0.28,-0.001045,0.00943598,0.00750149,-0.0369828
95,0,0.0930995,0.284,-0.001045,0.00318239,0.0072098,0.00597845
96,0,0.0931045,0.288,-0.001045,-0.00374718,0.00700654,0.0526686
97,0,0.021,0.048,0,-5.69368E-05,-0.000129656,0.017967
98,0,0.021,0.052,0,-7.81839E-05,-0.000139775,0.02098
99,0,0.021,0.056,0,-0.000109447,-0.000149809,0.0242022
100,0,0.021,0.06,0,-0.000135623,-0.000159391,0.0276296
101,0,0.0250909,0.06,0,-0.000157978,-0.00010184,0.0234903
102,0,0.0291818,0.06,0,-0.000172007,-4.80621E-05,0.0198654
103,0,0.0332727,0.06,0,-0.000183362,1.45306E-05,0.0166491
104,0,0.0373636,0.06,0,-0.000190877,8.36833E-05,0.0136928
105,0,0.0414545,0.06,0,-0.000193869,0.000156684,0.0108799
106,0,0.0455455,0.06,0,-0.000192272,0.00023017,0.008097
107,0,0.0496364,0.06,0,-0.000186068,0.000301024,0.00523222
108,0,0.0537273,0.06,0,-0.000175402,0.000365367,0.00217346
109,0,0.0578182,0.06,0,-0.00016249,0.000421797,-0.00119349
110,0,0.0619091,0.06,0,-0.000148643,0.00047021,-0.00499186
111,0,0.066,0.06,0,-0.000117591,0.000544817,-0.00935776
112,0,0.066,0.056,0,-0.00010978,0.000515747,-0.0088446
113,0,0.066,0.052,0,-8.85094E-05,0.000485899,-0.00822668
114,0,0.066,0.048,0,-7.44813E-05,0.000452371,-0.00752319
115,0,0.0619091,0.048,0,-0.000052088,0.000464635,-0.00426257
116,0,0.0578182,0.048,0,-2.72385E-05,0.000423522,-0.00151473
117,0,0.0537273,0.048,0,-9.95E-06,0.000367142,0.000817563
118,0,0.0496364,0.048,0,5.33E-07,0.000301053,0.00284579
119,0,0.0455455,0.048,0,6.44905E-06,0.000230155,0.00468047
120,0,0.0414545,0.048,0,7.94688E-06,0.000156694,0.00643329
121,0,0.0373636,0.048,0,5.00579E-06,8.37232E-05,0.00821616
122,0,0.0332727,0.048,0,-2.44E-06,0.000014014,0.0101419
123,0,0.0291818,0.048,0,-1.51234E-05,-4.89487E-05,0.0123248
124,0,0.0250909,0.048,0,-3.35627E-05,-0.000100955,0.0149036
125,0,0.0250909,0.052,0,-7.23941E-05,-0.000104886,0.0177467
126,0,0.0250909,0.056,0,-0.000110675,-0.000106491,0.0206153
127,0,0.0291818,0.052,0,-6.75284E-05,-5.20413E-05,0.014904
128,0,0.0291818,0.056,0,-0.000117685,-5.09067E-05,0.0174172
129,0,0.0332727,0.052,0,-6.39829E-05,1.21771E-05,0.0123721
130,0,0.0332727,0.056,0,-0.000122065,1.23167E-05,0.0145411
