"ID","CSys ID","X","Y","Z","1..Simcenter NASTRAN Case 1, 2..T1 Translation","1..Simcenter NASTRAN Case 1, 3..T2 Translation","1..Simcenter NASTRAN Case 1, 4..T3 Translation"
1,0,0.00073948,0.,-0.004286,0.,0.,0.
2,0,0.0044091,0.,-0.006009,0.,0.,0.
3,0,0.008281,0.,-0.00717,0.,0.,0.
4,0,0.0122628,0.,-0.007933,0.,0.,0.
5,0,0.0162841,0.,-0.008446,0.,0.,0.
6,0,0.021,0.,-0.008771,0.,0.,0.
7,0,0.0243764,0.,-0.008985,0.,0.,0.
8,0,0.0284301,0.,-0.009026,0.,0.,0.
9,0,0.0324846,0.,-0.008933,0.,0.,0.
10,0,0.036537,0.,-0.008773,0.,0.,0.
11,0,0.0405835,0.,-0.008523,0.,0.,0.
12,0,0.0446254,0.,-0.008201,0.,0.,0.
13,0,0.048664,0.,-0.007833,0.,0.,0.
14,0,0.0526968,0.,-0.007407,0.,0.,0.
15,0,0.0567238,0.,-0.006926,0.,0.,0.
16,0,0.0607458,0.,-0.006401,0.,0.,0.
17,0,0.0647633,0.,-0.005842,0.,0.,0.
18,0,0.0687771,0.,-0.005258,0.,0.,0.
19,0,0.0727865,0.,-0.00465,0.,0.,0.
20,0,0.076789,0.,-0.004,0.,0.,0.
21,0,0.0807851,0.,-0.003311,0.,0.,0.
22,0,0.0847751,0.,-0.002586,0.,0.,0.
23,0,0.0887598,0.,-0.001831,0.,0.,0.
24,0,0.0927395,0.,-0.001049,0.,0.,0.
25,0,0.0927445,0.004,-0.001049,-0.00102024,0.0012713,0.000773702
26,0,0.0927496,0.008,-0.001049,-0.00177815,0.00222629,0.00160708
27,0,0.0927547,0.012,-0.001049,-0.00224859,0.00309449,0.000893617
28,0,0.0927598,0.016,-0.001049,-0.00219125,0.00391201,-0.00270581
29,0,0.0927648,0.02,-0.001049,-0.00163308,0.00467572,-0.00922306
30,0,0.0927699,0.024,-0.001049,-0.000666553,0.0053785,-0.0181784
31,0,0.092775,0.028,-0.001049,0.000567881,0.00601337,-0.0287991
32,0,0.09278,0.032,-0.001049,0.00191134,0.00657517,-0.0401822
33,0,0.0927851,0.036,-0.001049,0.0031739,0.00705924,-0.05125
34,0,0.0927902,0.04,-0.001049,0.00412203,0.00746008,-0.060687
35,0,0.0927952,0.044,-0.001049,0.00448087,0.00776868,-0.0669507
36,0,0.0928003,0.048,-0.001049,0.00392218,0.00796766,-0.0681918
37,0,0.0928054,0.052,-0.001049,0.00204654,0.00802482,-0.0621194
38,0,0.0928105,0.056,-0.001049,-0.00116085,0.00788707,-0.0481846
39,0,0.0928155,0.06,-0.001049,-0.00415221,0.00743905,-0.033786
40,0,0.0928206,0.064,-0.001048,-0.00575697,0.0094836,-0.0307627
41,0,0.0928257,0.068,-0.001048,-0.00658876,0.0106802,-0.0313405
42,0,0.0928307,0.072,-0.001048,-0.00690615,0.0115306,-0.034666
43,0,0.0928358,0.076,-0.001048,-0.00752111,0.0122534,-0.0360834
44,0,0.0928409,0.08,-0.001048,-0.00758792,0.0129022,-0.0402073
45,0,0.0928459,0.084,-0.001048,-0.00719557,0.0134927,-0.0466402
46,0,0.092851,0.088,-0.001048,-0.00650015,0.0140259,-0.054608
47,0,0.0928561,0.092,-0.001048,-0.00574639,0.014499,-0.062827
48,0,0.0928612,0.096,-0.001048,-0.00517531,0.0149085,-0.0700112
49,0,0.0928662,0.1,-0.001048,-0.00504243,0.0152496,-0.0747896
50,0,0.0928713,0.104,-0.001048,-0.00558846,0.0155127,-0.0758653
51,0,0.0928764,0.108,-0.001048,-0.00700874,0.0156764,-0.072151
52,0,0.0928814,0.112,-0.001048,-0.00931261,0.0156915,-0.0634762
53,0,0.0928865,0.116,-0.001048,-0.012053,0.0154433,-0.0515429
54,0,0.0928916,0.12,-0.001048,-0.0143264,0.0147204,-0.0398201
55,0,0.0928967,0.124,-0.001048,-0.0176821,0.0166529,-0.0262388
56,0,0.0929017,0.128,-0.001048,-0.0214948,0.0178619,-0.00999927
57,0,0.0929068,0.132,-0.001048,-0.0246085,0.0187873,0.00239203
58,0,0.0929119,0.136,-0.001047,-0.0263588,0.0195813,0.00789089
59,0,0.0929169,0.14,-0.001047,-0.0269168,0.0202903,0.00719645
60,0,0.092922,0.144,-0.001047,-0.0266072,0.0209282,0.00198933
61,0,0.0929271,0.148,-0.001047,-0.0257784,0.021498,-0.00592062
62,0,0.0929321,0.152,-0.001047,-0.0247732,0.0219988,-0.0147153
63,0,0.0929372,0.156,-0.001047,-0.0238954,0.022428,-0.0227658
64,0,0.0929423,0.16,-0.001047,-0.0234192,0.0227816,-0.0285866
65,0,0.0929474,0.164,-0.001047,-0.0235943,0.0230504,-0.0308168
66,0,0.0929524,0.168,-0.001047,-0.0246156,0.0232144,-0.0283469
67,0,0.0929575,0.172,-0.001047,-0.0265482,0.0232294,-0.0207077
68,0,0.0929626,0.176,-0.001047,-0.0290698,0.0229856,-0.00894864
69,0,0.0929676,0.18,-0.001047,-0.0314176,0.0222954,0.0042031
70,0,0.0929727,0.184,-0.001047,-0.0347615,0.0240207,0.0196109
71,0,0.0929778,0.188,-0.001047,-0.0383082,0.0251314,0.0364161
72,0,0.0929828,0.192,-0.001047,-0.041389,0.0260131,0.0505393
73,0,0.0929879,0.196,-0.001047,-0.0434322,0.0267934,0.0593314
74,0,0.092993,0.2,-0.001047,-0.04447,0.0275042,0.0628141
75,0,0.0929981,0.204,-0.001046,-0.0447492,0.0281558,0.0622955
76,0,0.0930031,0.208,-0.001046,-0.0446263,0.0287499,0.0595946
77,0,0.0930082,0.212,-0.001046,-0.0443864,0.029286,0.0562507
78,0,0.0930133,0.216,-0.001046,-0.0442795,0.029762,0.0536056
79,0,0.0930183,0.22,-0.001046,-0.044559,0.0301725,0.0530267
80,0,0.0930234,0.224,-0.001046,-0.0454637,0.0305075,0.0558147
81,0,0.0930285,0.228,-0.001046,-0.0471713,0.0307473,0.0629941
82,0,0.0930335,0.232,-0.001046,-0.0497252,0.0308527,0.0749358
83,0,0.0930386,0.236,-0.001046,-0.0528058,0.030728,0.0905289
84,0,0.0930437,0.24,-0.001046,-0.0556277,0.0302073,0.106937
85,0,0.0930488,0.244,-0.001046,-0.059374,0.0317705,0.125456
86,0,0.0930538,0.248,-0.001046,-0.0633927,0.032787,0.145824
87,0,0.0930589,0.252,-0.001046,-0.06698,0.0336096,0.163835
88,0,0.093064,0.256,-0.001046,-0.0695582,0.0343487,0.176743
89,0,0.093069,0.26,-0.001046,-0.0711674,0.0350317,0.184619
90,0,0.0930741,0.264,-0.001046,-0.0720496,0.0356691,0.188719
91,0,0.0930792,0.268,-0.001046,-0.0724852,0.0362637,0.190506
92,0,0.0930842,0.272,-0.001046,-0.0727536,0.0368163,0.191455
93,0,0.0930893,0.276,-0.001045,-0.0731199,0.0373255,0.192996
94,0,0.0930944,0.28,-0.001045,-0.0738908,0.0377878,0.196676
95,0,0.0930995,0.284,-0.001045,-0.0752842,0.038193,0.203694
96,0,0.0931045,0.288,-0.001045,-0.0774521,0.0385206,0.214917
97,0,0.021,0.048,0.,-0.00175122,-0.0012948,0.0212728
98,0,0.021,0.052,0.,-0.00206435,-0.0013931,0.0248732
99,0,0.021,0.056,0.,-0.00242702,-0.00148912,0.0287303
100,0,0.021,0.06,0.,-0.00282559,-0.00158695,0.0328393
101,0,0.0250909,0.06,0.,-0.0028317,-0.00106054,0.0288043
102,0,0.0291818,0.06,0.,-0.00282402,-0.000663084,0.0253722
103,0,0.0332727,0.06,0.,-0.00282957,-0.000264772,0.0224118
104,0,0.0373636,0.06,0.,-0.00283765,0.000140154,0.0197488
105,0,0.0414545,0.06,0.,-0.00284129,0.000551867,0.0172476
106,0,0.0455455,0.06,0.,-0.0028402,0.00096473,0.0147771
107,0,0.0496364,0.06,0.,-0.00283418,0.00137571,0.0122073
108,0,0.0537273,0.06,0.,-0.00282365,0.00177669,0.0094086
109,0,0.0578182,0.06,0.,-0.00282242,0.00217164,0.00624892
110,0,0.0619091,0.06,0.,-0.00284806,0.00257598,0.00258767
111,0,0.066,0.06,0.,-0.0028399,0.00323396,-0.00174949
112,0,0.066,0.056,0.,-0.00242983,0.00304433,-0.00218718
113,0,0.066,0.052,0.,-0.00206992,0.00285332,-0.00246068
114,0,0.066,0.048,0.,-0.00177715,0.00265975,-0.00258942
115,0,0.0619091,0.048,0.,-0.00173846,0.00256373,0.000674007
116,0,0.0578182,0.048,0.,-0.0016791,0.00219042,0.00335556
117,0,0.0537273,0.048,0.,-0.00165446,0.00178753,0.00555785
118,0,0.0496364,0.048,0.,-0.00164742,0.00137578,0.00740433
119,0,0.0455455,0.048,0.,-0.0016442,0.000964897,0.00902242
120,0,0.0414545,0.048,0.,-0.00164433,0.000552396,0.0105414
121,0,0.0373636,0.048,0.,-0.00164804,0.000140948,0.0120909
122,0,0.0332727,0.048,0.,-0.00165561,-0.000269455,0.0138018
123,0,0.0291818,0.048,0.,-0.00167407,-0.000672954,0.0158065
124,0,0.0250909,0.048,0.,-0.00171349,-0.00105776,0.018266
125,0,0.0250909,0.052,0.,-0.00204389,-0.00105735,0.0217502
126,0,0.0250909,0.056,0.,-0.00241365,-0.00106933,0.0252692
127,0,0.0291818,0.052,0.,-0.00204975,-0.000676799,0.0190682
128,0,0.0291818,0.056,0.,-0.00243111,-0.000665081,0.0222565
