"ID","CSys ID","X","Y","Z","1..Simcenter NASTRAN Case 1, 2..T1 Translation","1..Simcenter NASTRAN Case 1, 3..T2 Translation","1..Simcenter NASTRAN Case 1, 4..T3 Translation"
1,0,0.00073948,0.,-0.004286,0.,0.,0.
2,0,0.0044091,0.,-0.006009,0.,0.,0.
3,0,0.008281,0.,-0.00717,0.,0.,0.
4,0,0.0122628,0.,-0.007933,0.,0.,0.
5,0,0.0162841,0.,-0.008446,0.,0.,0.
6,0,0.021,0.,-0.008771,0.,0.,0.
7,0,0.0243764,0.,-0.008985,0.,0.,0.
8,0,0.0284301,0.,-0.009026,0.,0.,0.
9,0,0.0324846,0.,-0.008933,0.,0.,0.
10,0,0.036537,0.,-0.008773,0.,0.,0.
11,0,0.0405835,0.,-0.008523,0.,0.,0.
12,0,0.0446254,0.,-0.008201,0.,0.,0.
13,0,0.048664,0.,-0.007833,0.,0.,0.
14,0,0.0526968,0.,-0.007407,0.,0.,0.
15,0,0.0567238,0.,-0.006926,0.,0.,0.
16,0,0.0607458,0.,-0.006401,0.,0.,0.
17,0,0.0647633,0.,-0.005842,0.,0.,0.
18,0,0.0687771,0.,-0.005258,0.,0.,0.
19,0,0.0727865,0.,-0.00465,0.,0.,0.
20,0,0.076789,0.,-0.004,0.,0.,0.
21,0,0.0807851,0.,-0.003311,0.,0.,0.
22,0,0.0847751,0.,-0.002586,0.,0.,0.
23,0,0.0887598,0.,-0.001831,0.,0.,0.
24,0,0.0927395,0.,-0.001049,0.,0.,0.
25,0,0.0927445,0.004,-0.001049,-0.000127815,0.000128284,0.0000777095
26,0,0.0927496,0.008,-0.001049,-0.000237265,0.000207686,0.000149016
27,0,0.0927547,0.012,-0.001049,-0.000304965,0.000266118,-2.51204E-6
28,0,0.0927598,0.016,-0.001049,-0.000288996,0.000310103,-0.000589776
29,0,0.0927648,0.02,-0.001049,-0.000185437,0.000340368,-0.00164577
30,0,0.0927699,0.024,-0.001049,-4.55336E-6,0.000356426,-0.00311293
31,0,0.092775,0.028,-0.001049,0.000232102,0.000357502,-0.00486935
32,0,0.09278,0.032,-0.001049,0.000495573,0.00034296,-0.00674978
33,0,0.0927851,0.036,-0.001049,0.000749507,0.000312294,-0.00854891
34,0,0.0927902,0.04,-0.001049,0.000946616,0.000264943,-0.0100046
35,0,0.0927952,0.044,-0.001049,0.00104356,0.000199722,-0.0108783
36,0,0.0928003,0.048,-0.001049,0.00099614,0.000112938,-0.0109271
37,0,0.0928054,0.052,-0.001049,0.000873916,-5.53139E-6,-0.0105084
38,0,0.0928105,0.056,-0.001049,0.000576752,-0.000186206,-0.00898592
39,0,0.0928155,0.06,-0.001049,0.000213512,-0.000502706,-0.00696651
40,0,0.0928206,0.064,-0.001048,-0.000167953,-0.000233741,-0.0047344
41,0,0.0928257,0.068,-0.001048,-0.000498651,-0.000100095,-0.0028982
42,0,0.0928307,0.072,-0.001048,-0.000582262,-0.0000315172,-0.00239453
43,0,0.0928358,0.076,-0.001048,-0.000509943,0.00000495994,-0.00265264
44,0,0.0928409,0.08,-0.001048,-0.000237145,0.0000196044,-0.00391037
45,0,0.0928459,0.084,-0.001048,0.000187044,0.0000163337,-0.00590712
46,0,0.092851,0.088,-0.001048,0.000705384,-3.82325E-6,-0.00833951
47,0,0.0928561,0.092,-0.001048,0.00125227,-0.0000407371,-0.010855
48,0,0.0928612,0.096,-0.001048,0.0017624,-0.0000945966,-0.0131005
49,0,0.0928662,0.1,-0.001048,0.00216593,-0.000165857,-0.014699
50,0,0.0928713,0.104,-0.001048,0.00239258,-0.000255879,-0.015275
51,0,0.0928764,0.108,-0.001048,0.00238056,-0.000368645,-0.0144954
52,0,0.0928814,0.112,-0.001048,0.00211242,-0.000514422,-0.0122708
53,0,0.0928865,0.116,-0.001048,0.00171029,-0.000723389,-0.00911126
54,0,0.0928916,0.12,-0.001048,0.00139045,-0.00107524,-0.00611665
55,0,0.0928967,0.124,-0.001048,0.00108357,-0.000778146,-0.00307908
56,0,0.0929017,0.128,-0.001048,0.000679254,-0.00063061,0.000226033
57,0,0.0929068,0.132,-0.001048,0.000433494,-0.000553036,0.00263132
58,0,0.0929119,0.136,-0.001047,0.000469508,-0.000511704,0.00362008
59,0,0.0929169,0.14,-0.001047,0.000761227,-0.000495196,0.00332048
60,0,0.092922,0.144,-0.001047,0.00123898,-0.000499569,0.00210801
61,0,0.0929271,0.148,-0.001047,0.00182447,-0.000523473,0.000400725
62,0,0.0929321,0.152,-0.001047,0.00244055,-0.00056661,-0.00138429
63,0,0.0929372,0.156,-0.001047,0.0030173,-0.000629133,-0.00286536
64,0,0.0929423,0.16,-0.001047,0.00348806,-0.000711427,-0.00367707
65,0,0.0929474,0.164,-0.001047,0.00379166,-0.000814571,-0.00348533
66,0,0.0929524,0.168,-0.001047,0.00388088,-0.000941764,-0.00202576
67,0,0.0929575,0.172,-0.001047,0.00374811,-0.00110116,0.000740488
68,0,0.0929626,0.176,-0.001047,0.00350872,-0.00132004,0.00433206
69,0,0.0929676,0.18,-0.001047,0.00333119,-0.00167114,0.00785267
70,0,0.0929727,0.184,-0.001047,0.00319915,-0.00144989,0.0115565
71,0,0.0929778,0.188,-0.001047,0.00294167,-0.00134273,0.0157035
72,0,0.0929828,0.192,-0.001047,0.0027573,-0.00128778,0.0194112
73,0,0.0929879,0.196,-0.001047,0.00277068,-0.00125799,0.0221281
74,0,0.092993,0.2,-0.001047,0.00298817,-0.00124475,0.0238173
75,0,0.0929981,0.204,-0.001046,0.00337368,-0.00124502,0.0246773
76,0,0.0930031,0.208,-0.001046,0.00387819,-0.00125719,0.0249614
77,0,0.0930082,0.212,-0.001046,0.00445489,-0.00128107,0.0249258
78,0,0.0930133,0.216,-0.001046,0.00505864,-0.00131653,0.0248146
79,0,0.0930183,0.22,-0.001046,0.00564242,-0.00136373,0.0248829
80,0,0.0930234,0.224,-0.001046,0.00615258,-0.00142322,0.0254192
81,0,0.0930285,0.228,-0.001046,0.0065314,-0.00149631,0.0267368
82,0,0.0930335,0.232,-0.001046,0.00671397,-0.0015858,0.0291678
83,0,0.0930386,0.236,-0.001046,0.00666442,-0.00171039,0.0329149
84,0,0.0930437,0.24,-0.001046,0.00646727,-0.00195284,0.0376953
85,0,0.0930488,0.244,-0.001046,0.00637069,-0.00187467,0.0426169
86,0,0.0930538,0.248,-0.001046,0.00633756,-0.00187973,0.0468854
87,0,0.0930589,0.252,-0.001046,0.00648818,-0.00190879,0.0502882
88,0,0.093064,0.256,-0.001046,0.00678726,-0.00194591,0.053012
89,0,0.093069,0.26,-0.001046,0.00719033,-0.00198687,0.0552935
90,0,0.0930741,0.264,-0.001046,0.00765963,-0.00202959,0.0573292
91,0,0.0930792,0.268,-0.001046,0.008164,-0.00207289,0.0592782
92,0,0.0930842,0.272,-0.001046,0.00868133,-0.0021161,0.0612502
93,0,0.0930893,0.276,-0.001045,0.00919628,-0.00215947,0.0633245
94,0,0.0930944,0.28,-0.001045,0.00969173,-0.00220193,0.0655708
95,0,0.0930995,0.284,-0.001045,0.0101442,-0.00224426,0.0681111
96,0,0.0931045,0.288,-0.001045,0.0105212,-0.00228703,0.0711102
97,0,0.021,0.048,0.,0.000324071,0.0001881,0.00542252
98,0,0.021,0.052,0.,0.000374501,0.000202243,0.00633987
99,0,0.021,0.056,0.,0.000429635,0.000215977,0.00732256
100,0,0.021,0.06,0.,0.000493021,0.000230237,0.00836947
101,0,0.0250909,0.06,0.,0.0004856,0.000155275,0.00743974
102,0,0.0291818,0.06,0.,0.000478707,0.000102663,0.00664354
103,0,0.0332727,0.06,0.,0.000475245,0.0000535256,0.00595293
104,0,0.0373636,0.06,0.,0.00047376,0.00000591206,0.00532858
105,0,0.0414545,0.06,0.,0.000473233,-0.0000412926,0.00474042
106,0,0.0455455,0.06,0.,0.000473628,-0.0000883659,0.00415937
107,0,0.0496364,0.06,0.,0.00047492,-0.000135967,0.0035567
108,0,0.0537273,0.06,0.,0.00047714,-0.000184133,0.00290374
109,0,0.0578182,0.06,0.,0.000481938,-0.000234181,0.00217135
110,0,0.0619091,0.06,0.,0.00049186,-0.000288988,0.00132912
111,0,0.066,0.06,0.,0.000501745,-0.000379308,0.000338603
112,0,0.066,0.056,0.,0.000431721,-0.000356068,0.000145493
113,0,0.066,0.052,0.,0.000374587,-0.000332858,-4.28562E-6
114,0,0.066,0.048,0.,0.000326147,-0.000310501,-0.000115065
115,0,0.0619091,0.048,0.,0.000327922,-0.000288419,0.000628128
116,0,0.0578182,0.048,0.,0.000326485,-0.000236644,0.00124258
117,0,0.0537273,0.048,0.,0.000328286,-0.000185241,0.00175199
118,0,0.0496364,0.048,0.,0.000330658,-0.000135792,0.00218309
119,0,0.0455455,0.048,0.,0.000331953,-0.0000882203,0.00256401
120,0,0.0414545,0.048,0.,0.000332143,-0.0000412011,0.00292334
121,0,0.0373636,0.048,0.,0.000331253,0.00000596874,0.00328976
122,0,0.0332727,0.048,0.,0.000329319,0.0000543761,0.00369227
123,0,0.0291818,0.048,0.,0.000327345,0.000104282,0.00416026
124,0,0.0250909,0.048,0.,0.000326936,0.000155162,0.00473023
125,0,0.0250909,0.052,0.,0.000373099,0.000153445,0.00562341
126,0,0.0250909,0.056,0.,0.000426698,0.000155073,0.00652801
127,0,0.0291818,0.052,0.,0.000376327,0.000103686,0.00500328
